timestamp,output,Sensor A,Sensor B,LN08FEEDGFGENACT_VAL0,LN08FEEDGFFEEDER1INTOTAL_VAL0,LN08EXTZ10TC_VAL0,LN08FEEDGFFEEDER4INW_VAL0,LN08FEEDGFFEEDER6INSPD_VAL0,LN08GALADATAINI_I_TRO_VAL0,LN08FEEDGFFEEDER3INW_VAL0,LN08FEEDGFFEEDER5OUTDSP_VAL0,LN08FEEDGFFEEDER5OUTMAX_VAL0,LN08GALADATAINI_P_03_VAL0
2022/11/09 11:32:00,79.76437877323072,Operator C,Operator C,550.3353271000001,7167.095215,135.0,6.553812981,42.21451569,56.29005432,5.7227735520000005,0.5,59.0,45.04641342
2022/11/09 11:31:30,80.93924985981809,Operator C,Operator C,550.0529785,7164.504395,133.0,6.832021713,42.55632782,55.75291443,5.938318252999999,0.5,59.0,45.29948425
2022/11/09 11:31:00,80.51190076117003,Operator C,Operator C,550.1452637,7162.193848000001,133.0,7.098435402000001,41.99477386,55.88109589,6.139153481,0.5,59.0,45.29948425
2022/11/09 11:30:30,79.68312434774853,Operator C,Operator C,549.9243164,7159.584473000001,136.0,7.37136364,43.60619354,55.46603394,6.344100952000001,0.5,59.0,45.29948425
2022/11/09 11:30:00,79.8576564519317,Operator C,Operator C,549.9864502,7157.305176000001,140.0,7.645388603,43.53295135,56.01538467,6.560756682999999,0.5,59.0,45.29948425
2022/11/09 11:29:30,79.27477332553873,Operator C,Operator C,549.9768066,7154.674316,145.0,7.920088767999999,43.117889399999996,55.62473679,6.766360282999999,0.5,59.0,44.70898819
2022/11/09 11:29:00,79.75514092822826,Operator C,Operator C,550.0986328,7152.414551000001,149.0,4.9991407389999996,43.82593536,55.88719939999999,6.982751846,0.5,59.0,46.31176376
2022/11/09 11:28:30,80.26827419762951,Operator C,Operator C,550.0632324,7150.10498,149.0,5.278132439,44.21659088,55.88719939999999,7.196460724,0.5,59.0,45.29948425
2022/11/09 11:28:00,78.56006076954596,Operator C,Operator C,550.0079346,7147.465331999999,146.0,5.5485897060000005,44.82698059,55.88109589,7.306593895,0.5,59.0,46.14305115
2022/11/09 11:27:30,79.59125835938988,Operator C,Operator C,549.5587158,7145.193848000001,143.0,5.828629493999999,45.97451019,55.89940643,5.521281242000001,0.5,59.0,45.46819687
2022/11/09 11:27:00,79.69894030891422,Operator C,Operator C,549.8933105000001,7142.575684,140.0,6.115397453,44.31424713,55.60641861,5.726918221,0.5,59.0,45.721267700000006
2022/11/09 11:26:30,79.44927909418614,Operator C,Operator C,549.9460449,7139.943848000001,137.0,6.375649452,45.80360413,55.89330292,5.929384232,0.5,59.0,45.721267700000006
2022/11/09 11:26:00,80.07372431409067,Operator C,Operator C,550.0574951,7137.674316,135.0,6.657328606,45.70593262,56.15576935,6.1414842610000004,0.5,59.0,45.721267700000006
2022/11/09 11:25:30,79.30334620859185,Operator C,Operator C,550.1418457000001,7135.064941,134.0,6.92756176,46.43840027,56.00928116,6.348444939,0.5,59.0,45.88998032
2022/11/09 11:25:00,80.11430217182303,Operator C,Operator C,550.1160888999999,7132.756348000001,134.0,7.208827972000001,48.31838989,55.88109589,6.563551903,0.5,59.0,45.04641342
2022/11/09 11:24:30,79.71510699414752,Operator C,Operator C,549.9515381,7130.146973000001,136.0,7.483838081,48.70903778,55.740707400000005,6.77414608,0.5,59.0,46.48047638
2022/11/09 11:24:00,80.99684357805236,Operator C,Operator C,550.0029297,7127.865723000001,140.0,7.755015372999999,49.07527924,55.76512146,6.985703468,0.5,59.0,46.14305115
2022/11/09 11:23:30,81.16051431770187,Operator C,Operator C,550.0322266,7125.257323999999,143.0,8.024061202999999,49.78331757,55.89940643,7.187809944,0.5,59.0,45.721267700000006
2022/11/09 11:23:00,80.62375508719592,Operator C,Operator C,549.9805908,7122.964355,146.0,5.069106102,50.66228485,55.60641861,7.36404705,0.5,59.0,45.29948425
2022/11/09 11:22:30,79.36097362508623,Operator C,Operator C,550.0693359,7120.654785,147.0,5.346449852,52.0295639,55.47824097,5.477550507,0.5,59.0,45.04641342
2022/11/09 11:22:00,80.64078942782314,Operator C,Operator C,550.0671387,7118.064941,144.0,5.6161718370000004,53.73864746,56.01538467,5.672913551000001,0.5,59.0,44.87770081
2022/11/09 11:21:30,80.03899957525194,Operator C,Operator C,550.1577147999999,7115.755370999999,139.0,5.894404411,54.17813873,55.47213745,5.883687019,0.5,59.0,44.70898819
2022/11/09 11:21:00,79.6368981786106,Operator C,Operator C,550.1350097999999,7113.154785,136.0,6.16061306,55.88721466,56.02759171,6.0903711320000005,0.5,59.0,44.87770081
2022/11/09 11:20:30,79.85982702685878,Operator C,Operator C,549.9157715,7110.846191,134.0,6.442349434,54.37346649,56.14966583,6.300103188,0.5,59.0,45.46819687
2022/11/09 11:20:00,80.0201505748846,Operator C,Operator C,549.9796142999999,7108.233887,133.0,6.720908165,54.03163147,55.88719939999999,6.514830589,0.5,59.0,45.29948425
2022/11/09 11:19:30,80.77392553293195,Operator C,Operator C,549.9998779,7105.625488,133.0,6.989369392,53.12825775,55.61863327,6.717839241,0.5,59.0,45.46819687
2022/11/09 11:19:00,80.64014209292665,Operator C,Operator C,550.2366943,7103.334473000001,135.0,7.267747879,53.78748322,55.60031509,6.932786942000001,0.5,59.0,45.721267700000006
2022/11/09 11:18:30,81.98938216333812,Operator C,Operator C,550.0317382999999,7100.695801000001,138.0,7.544194221000001,53.64098358,55.9970665,7.148070335,0.5,59.0,45.88998032
2022/11/09 11:18:00,80.67653362127979,Operator C,Operator C,550.0534667999999,7098.436035,143.0,7.813525200000001,55.08151245,56.01538467,7.311487197999999,0.5,59.0,45.04641342
2022/11/09 11:17:30,78.19813356011238,Operator C,Operator C,549.9981688999999,7095.816895,148.0,8.093427658,55.08151245,55.62473679,5.498599052,0.5,59.0,45.88998032
2022/11/09 11:17:00,81.09292383749543,Operator C,Operator C,550.0318603999999,7093.524901999999,150.0,5.07552433,55.83838654,55.490448,5.670920372,0.5,59.0,46.14305115
2022/11/09 11:16:30,79.1952033494226,Operator C,Operator C,550.0117187999999,7091.234863,148.0,5.354125023,55.52098846,56.02148819,5.882147788999999,0.5,59.0,45.46819687
2022/11/09 11:16:00,81.02696769008931,Operator C,Operator C,549.9715576,7088.625488,143.0,5.623584747000001,54.78852844,55.47824097,6.085150719,0.5,59.0,44.70898819
2022/11/09 11:15:30,78.77656909356533,Operator C,Operator C,549.8890381,7086.314941,140.0,5.903790474,54.76410675,55.75901794,6.299503326,0.5,59.0,44.45591736
2022/11/09 11:15:00,80.51243634719575,Operator C,Operator C,549.7994385,7083.703613,138.0,6.1847295760000005,52.0295639,55.60641861,6.513903618,0.5,59.0,44.03413391
2022/11/09 11:14:30,81.33918615525548,Operator C,Operator C,549.9178467,7081.085448999999,135.0,6.446620941,42.31218719,55.61863327,6.7222433089999996,0.5,59.0,44.28720474
2022/11/09 11:14:00,79.90757032056429,Operator C,Operator C,549.9942627,7078.813965,134.0,6.731139183,42.26334381,55.61863327,6.943138123,0.5,59.0,45.88998032
2022/11/09 11:13:30,80.61300204347393,Operator C,Operator C,549.9111328,7076.174316,133.0,7.003157616,41.84827423,55.88719939999999,7.155431747000001,0.5,59.0,45.29948425
