,340_VFD_010\Current,355_ZI_040,815_PT_110A,BE_Machine_Speed_FB,SQ_Per_Hour_Shift2,ST325M030\SpeedFB,ST330M010\SpeedFB,ST340M022\AI3,VFD165_OL_Trim,VFD165_SW_Current
7727,53.3203,91.0,95.3302,840.21,828.909,70.1294,689.453,177.46599999999998,-2.6609,37.5647
7728,53.3203,92.0,95.1182,840.2710000000001,828.909,70.0073,689.575,177.1,-1.34525,37.8103
7729,53.3203,92.0,95.2988,840.393,828.909,70.0684,689.453,186.548,-1.9943400000000002,37.7104
7730,53.125,93.0,94.7453,840.454,828.909,69.8242,689.3919999999999,184.644,-2.38064,37.5731
7731,53.125,94.0,94.969,840.332,828.909,69.9463,689.3919999999999,205.835,-1.4595,37.5386
7732,53.125,94.0,94.4979,840.21,828.909,69.8242,689.453,194.824,-1.99668,37.6959
7733,53.125,95.0,94.91799999999999,840.332,828.909,69.9463,689.209,179.028,-1.6321299999999999,37.5004
7734,53.125,96.0,94.8513,840.21,828.909,69.8242,689.209,169.092,-2.53435,37.4746
7735,53.125,96.0,95.079,840.21,828.909,69.8853,689.5139999999999,173.169,-2.1842599999999996,37.5469
7736,53.3203,97.0,94.3645,840.21,828.909,69.8853,689.3919999999999,193.335,-2.02219,37.6619
7737,52.9297,98.0,95.1182,840.332,828.909,69.8242,689.331,196.68,-1.83883,37.4177
7738,53.3203,99.0,94.545,840.393,828.909,70.0684,689.575,194.092,-1.9861,37.5346
7739,53.3203,96.0,94.2074,840.393,828.909,69.7632,689.3919999999999,187.59799999999998,-0.209905,44.4085
7740,53.125,96.0,95.4244,840.332,828.909,70.1294,689.27,184.351,-1.64904,37.4934
7741,53.125,97.0,94.1996,840.0880000000001,828.909,69.8853,688.965,168.896,-2.06771,37.5238
7742,53.125,98.0,94.9965,840.2710000000001,828.909,70.0684,689.209,178.32,-2.04642,37.5893
7743,52.9297,98.0,94.4822,840.0269999999999,828.909,69.7021,689.27,195.581,-1.60923,37.4911
7744,53.3203,99.0,94.3998,840.0880000000001,828.909,70.0073,689.148,192.041,-2.3197799999999997,37.5133
7745,53.125,99.0,95.1378,840.2710000000001,828.909,69.8853,689.27,198.364,-1.45357,37.2821
7746,53.125,100.0,94.176,840.454,828.909,69.8853,689.3919999999999,181.226,-1.64265,37.4253
7747,53.125,101.0,95.7149,840.2710000000001,828.909,69.9463,689.697,176.294,-1.36924,37.3819
7748,52.9297,102.0,94.973,840.393,828.909,69.8853,689.5139999999999,169.165,-1.47811,37.3965
7749,53.125,102.0,94.6,840.2710000000001,828.909,69.8242,689.453,191.919,-1.76945,37.4
7750,53.3203,103.0,94.2545,840.332,828.909,69.7632,689.331,199.53599999999997,-2.28871,39.7917
7751,53.125,103.0,96.7003,840.515,828.909,70.0684,689.331,195.41,-1.8496400000000002,39.8372
7752,53.3203,103.0,95.7228,840.2710000000001,828.909,69.8242,689.575,183.081,-1.78033,39.828
7753,53.3203,103.0,95.3577,840.1489999999999,828.909,70.0684,689.697,180.37099999999998,-2.11039,39.7953
7754,53.3203,103.0,95.1143,839.905,828.909,69.6411,688.904,179.419,-1.97376,39.8257
7755,53.3203,103.0,95.3538,840.1489999999999,828.909,69.8853,689.0260000000001,178.687,-2.01404,39.7631
7756,53.3203,103.0,95.2281,840.332,828.909,69.8853,689.148,194.043,-1.38601,39.6825
7757,53.3203,103.0,95.3812,840.332,828.909,70.0073,689.331,199.976,-1.47046,39.7304
7758,53.125,103.0,95.5893,840.2710000000001,828.909,69.8853,689.453,205.56599999999997,-1.09124,39.716
7759,53.125,103.0,95.4676,840.21,828.909,69.8853,689.209,178.442,-1.36675,39.8374
7760,53.125,103.0,95.5108,840.1489999999999,828.909,70.0073,689.453,178.49099999999999,-1.94727,39.898
7761,53.125,103.0,94.8042,840.454,828.909,69.8853,689.697,179.88299999999998,-1.63234,39.8096
7762,53.3203,103.0,97.3285,840.332,828.909,70.1294,689.331,190.43,-1.63525,40.1059
7763,53.3203,104.0,95.554,840.2710000000001,828.909,69.7632,689.331,196.045,-1.44449,39.8784
7764,53.125,104.0,94.3134,840.332,828.909,70.1294,689.6360000000001,190.894,-1.89287,39.8227
7765,53.125,103.0,95.0436,840.1489999999999,828.909,69.7632,689.209,185.52200000000002,-2.11267,39.8642
7766,53.125,104.0,95.2281,840.393,828.909,69.8853,689.453,172.632,-2.03915,39.8533
7767,53.3203,104.0,95.4715,840.454,828.909,69.8242,689.331,180.64,-2.23746,39.8117
7768,53.3203,104.0,96.2999,840.2710000000001,828.909,69.9463,689.148,187.354,-2.4619299999999997,39.7302
7769,53.125,104.0,95.4205,840.332,828.909,69.9463,689.3919999999999,192.114,-1.58816,39.8608
7770,53.125,104.0,95.7385,840.393,828.909,69.8853,689.6360000000001,191.138,-2.46024,39.5785
7771,53.125,104.0,95.7306,840.21,828.909,69.8853,689.453,193.84799999999998,-2.1253,39.7344
7772,53.125,104.0,95.6639,840.393,828.909,69.8853,689.27,186.62099999999998,-2.50727,39.7861
7773,53.3203,104.0,95.4676,840.0269999999999,828.909,70.0684,689.209,170.264,-1.7902,40.0407
7774,53.3203,104.0,95.8759,840.1489999999999,828.909,69.8853,689.331,178.78400000000002,-1.72527,39.7241
7775,53.3203,104.0,95.6678,840.21,828.909,69.9463,689.331,185.52200000000002,-1.84622,39.8523
7776,53.125,104.0,95.1653,840.2710000000001,828.909,69.7021,689.209,195.264,-1.9650599999999998,39.7071
7777,53.3203,104.0,94.9847,840.332,828.909,69.7021,689.209,187.769,-1.8686900000000002,39.9546
7778,53.125,104.0,95.9073,840.393,828.909,70.1294,689.5139999999999,190.942,-1.99525,39.8916
7779,53.3203,104.0,95.3773,840.332,828.909,69.7632,689.209,177.612,-1.87313,39.8919
7780,53.3203,104.0,96.6807,840.1489999999999,828.909,69.8853,689.575,168.97,-2.2191,39.9577
7781,53.5156,104.0,96.0604,840.515,828.909,69.7632,689.819,183.838,-2.10669,39.9168
7782,53.3203,104.0,95.1182,840.393,828.909,70.0073,689.331,191.602,-2.278,39.9205
7783,53.3203,104.0,95.2478,840.21,828.909,69.7632,689.27,199.829,-1.58318,39.8788
7784,53.125,104.0,95.2949,840.2710000000001,828.909,70.0684,689.331,182.886,-3.17204,44.1183
7785,53.3203,101.0,94.8944,839.905,828.909,69.8242,689.148,183.252,-1.9706400000000002,39.9337
7786,52.9297,101.0,95.3459,840.1489999999999,828.909,70.0073,689.27,175.65900000000002,-2.77583,39.6974
7787,53.125,101.0,95.9701,840.0880000000001,828.909,69.8242,689.087,176.88,-2.80887,39.8669
7788,53.5156,101.0,95.1221,840.637,828.909,70.0073,689.697,178.442,-2.65985,39.9711
7789,53.3203,101.0,95.7464,840.393,828.909,69.8242,689.27,201.31799999999998,-2.58565,39.7068
7790,53.125,101.0,94.5607,840.515,828.909,69.9463,689.331,198.56,-2.45058,39.9252
7791,53.125,101.0,95.3498,840.0269999999999,828.909,69.8242,689.453,180.762,-1.94102,39.9802
7792,53.125,101.0,94.9808,840.2710000000001,828.909,69.8853,689.6360000000001,178.05200000000002,-2.50285,39.8177
7793,53.3203,101.0,94.9533,840.1489999999999,828.909,69.8853,689.5139999999999,175.07299999999998,-2.45993,39.7873
7794,53.3203,101.0,95.34200000000001,840.332,828.909,69.7021,689.27,186.62099999999998,-1.9317799999999998,39.9473
7795,53.3203,100.0,95.3852,840.1489999999999,828.909,70.0684,689.148,183.71599999999998,-2.62255,44.1765
7796,53.3203,99.0,95.6678,840.2710000000001,828.909,69.8853,689.148,202.88099999999997,-2.3494900000000003,44.2003
7797,53.125,98.0,95.1771,840.1489999999999,828.909,70.1294,689.209,195.02,-2.36611,44.0473
7798,53.125,97.0,95.5344,840.2710000000001,828.909,69.9463,689.209,175.61,-2.16358,44.0314
7799,53.3203,95.0,95.0986,840.454,828.909,70.0073,689.453,176.294,-1.43661,44.2064
7800,53.125,94.0,96.3431,840.454,828.909,69.7632,689.453,190.308,-2.21624,44.2101
7801,53.125,93.0,96.2214,840.2710000000001,828.909,69.8242,689.575,189.84400000000002,-1.92108,38.5868
7802,53.125,94.0,95.9269,839.905,828.909,69.8242,689.148,189.84400000000002,-1.80122,38.6053
7803,53.3203,94.0,95.8759,840.0880000000001,828.909,69.8242,689.3919999999999,194.312,-2.3679099999999997,38.3098
7804,53.125,94.0,95.9426,840.21,828.909,70.0073,688.965,189.40400000000002,-2.5544700000000002,38.568000000000005
7805,53.125,95.0,96.6297,840.21,828.909,69.8853,689.575,174.829,-1.90726,38.6163
7806,53.125,95.0,95.0476,840.0880000000001,828.909,70.0684,689.209,173.291,-1.6337,38.5214
7807,53.125,96.0,94.5372,840.332,828.909,69.8853,689.575,190.674,-1.88314,38.5198
7808,53.125,96.0,94.8827,840.393,828.909,70.0684,689.5139999999999,196.80200000000002,-2.25366,38.5415
7809,53.3203,97.0,94.6,840.393,828.909,69.7632,689.3919999999999,190.625,-2.15809,38.3483
7810,52.9297,97.0,95.0004,840.332,828.909,70.0684,689.3919999999999,182.373,-2.6411,38.6898
7811,53.3203,97.0,94.9062,840.332,828.909,69.8242,689.575,177.808,-1.9121700000000001,38.512
7812,53.125,97.0,94.5843,840.21,828.909,70.0073,689.087,172.705,-2.29432,38.6434
7813,53.125,98.0,94.8591,840.0880000000001,828.909,69.8853,689.331,179.199,-2.6113299999999997,38.768
7814,53.3203,98.0,95.291,840.0880000000001,828.909,69.8853,689.27,188.574,-2.00997,38.6367
7815,53.125,98.0,94.9926,840.21,828.909,69.8853,689.087,198.877,-1.93589,38.5313
7816,53.3203,99.0,95.2713,840.332,828.909,69.8242,689.3919999999999,180.933,-2.6469400000000003,38.594
7817,53.125,99.0,94.6667,840.393,828.909,70.1294,689.3919999999999,179.785,-2.11089,38.6486
7818,53.125,100.0,95.4284,840.332,828.909,69.7632,689.6360000000001,180.127,-2.291,38.7843
7819,53.3203,100.0,95.6325,840.2710000000001,828.909,70.0684,689.453,181.396,-2.56561,38.6417
7820,53.3203,100.0,95.0986,839.966,828.909,69.8853,689.331,184.57,-1.96259,38.7326
7821,53.125,101.0,94.9455,840.393,828.909,70.0684,689.6360000000001,202.148,-2.9342900000000003,38.5196
7822,53.125,101.0,94.8944,840.21,828.909,69.8242,689.453,201.31799999999998,-3.42288,38.711
7823,53.125,101.0,94.9612,840.1489999999999,828.909,69.9463,688.904,183.472,-2.21329,39.9118
7824,52.9297,101.0,94.8591,840.21,828.909,69.8242,689.6360000000001,177.222,-1.33114,40.0483
7825,53.125,101.0,95.4558,840.332,828.909,69.9463,689.3919999999999,173.09599999999998,-1.1290799999999999,40.0492
7826,53.125,101.0,94.6864,840.332,828.909,69.6411,689.453,192.041,-1.2853700000000001,40.0062
7827,53.125,101.0,94.7688,840.515,828.909,69.8242,689.3919999999999,192.993,-2.29002,40.0233
7828,53.3203,101.0,94.7806,840.393,828.909,69.9463,689.331,195.99599999999998,-2.55248,39.9189
7829,53.125,101.0,94.4783,840.2710000000001,828.909,69.8853,689.453,192.94400000000002,-3.15525,40.0125
7830,53.125,102.0,94.5686,839.966,828.909,70.0684,688.965,176.294,-20.8574,44.2061
7831,53.125,98.0,94.4312,840.0880000000001,828.909,69.8853,689.575,175.024,-0.993158,44.3522
7832,53.125,98.0,94.9219,840.2710000000001,828.909,70.1294,689.575,181.396,-1.5232299999999999,40.0945
7833,53.125,98.0,95.2595,840.1489999999999,828.909,69.8242,689.27,194.946,-0.879815,40.1368
7834,53.125,98.0,95.4284,840.0880000000001,828.909,70.0073,689.087,190.503,-1.4206,40.1521
7835,53.125,98.0,95.6678,840.1489999999999,828.909,69.8242,689.3919999999999,195.459,-1.42955,40.0706
7836,53.3203,98.0,95.291,840.332,828.909,69.8242,689.5139999999999,185.327,-1.34307,40.0935
7837,52.9297,98.0,95.5265,840.393,828.909,69.8242,689.3919999999999,179.785,-1.8431099999999998,39.8584
7838,53.125,98.0,94.706,840.393,828.909,69.8853,689.5139999999999,169.922,-1.48153,39.9567
7839,53.125,98.0,95.0711,840.454,828.909,70.0684,689.331,190.308,-2.02834,39.9842
7840,53.125,98.0,95.2713,840.332,828.909,69.7632,689.3919999999999,204.81,-2.6040200000000002,39.6882
7841,53.3203,98.0,95.8366,840.2710000000001,828.909,70.0684,689.453,191.016,-2.17345,39.7147
7842,53.125,99.0,95.8249,840.0269999999999,828.909,69.8242,689.6360000000001,192.236,-1.10085,39.5033
7843,53.3203,98.0,95.7895,840.21,828.909,70.0684,689.209,176.514,-1.1892,39.7928
7844,53.125,98.0,95.9662,840.0880000000001,828.909,69.7021,689.087,174.829,-1.53186,39.9045
7845,53.125,99.0,95.8288,840.1489999999999,828.909,70.0073,689.27,172.87599999999998,-1.58857,39.7996
7846,53.3203,98.0,95.8445,840.0269999999999,828.909,69.8242,689.209,195.99599999999998,-2.21532,39.872
7847,53.125,99.0,96.1664,840.2710000000001,828.909,69.9463,689.209,198.145,-1.89767,39.8944
7848,53.125,99.0,96.2057,840.332,828.909,69.8242,689.5139999999999,186.89,-2.22551,39.6404
7849,53.125,99.0,96.19,840.393,828.909,69.8242,689.758,188.062,-1.38911,39.9344
7850,53.125,99.0,96.2135,840.332,828.909,70.0684,689.453,180.298,-2.28081,40.2932
7851,53.125,99.0,96.2763,840.21,828.909,69.8242,689.6360000000001,179.66299999999998,-2.1757400000000002,40.0333
7852,53.3203,99.0,94.3566,840.21,828.909,70.1904,689.331,172.46099999999998,-2.4224,39.8665
7853,53.3203,99.0,95.3263,840.0269999999999,828.909,70.0073,689.575,196.558,-1.7814599999999998,39.8925
7854,52.9297,99.0,94.91799999999999,840.332,828.909,69.9463,689.209,193.799,-1.4501899999999999,39.9763
7855,53.125,99.0,96.8102,840.21,828.909,69.7632,688.965,183.13,-1.39254,39.8359
7856,53.125,99.0,80.2864,840.0269999999999,828.909,70.0073,689.0260000000001,171.09400000000002,-2.24479,39.7372
7857,53.125,99.0,96.1075,840.332,828.909,69.7632,689.087,178.32,-2.28868,39.8742
7858,53.125,99.0,91.7106,840.1489999999999,828.909,69.8853,689.087,184.766,-2.05103,39.9011
7859,53.125,99.0,95.9073,840.2710000000001,828.909,69.8853,689.575,188.11,-1.71753,39.6279
7860,53.3203,99.0,96.4687,840.393,828.909,70.0073,689.697,199.707,-1.4322700000000002,39.8787
7861,53.125,99.0,96.2646,840.21,828.909,70.0684,689.758,188.94,-1.9232599999999997,40.0502
7862,53.125,99.0,96.1703,840.2710000000001,828.909,69.8242,689.3919999999999,176.294,-2.35253,39.7207
7863,53.3203,99.0,96.1075,840.0269999999999,828.909,70.0073,689.087,166.577,-2.4199200000000003,39.8501
7864,53.125,99.0,95.6835,840.0880000000001,828.909,69.7632,689.453,182.764,-2.2665599999999997,39.7911
7865,53.3203,99.0,95.6482,840.21,828.909,70.1904,689.3919999999999,194.36,-1.94714,40.044000000000004
7866,53.125,99.0,95.7778,840.0880000000001,828.909,69.7632,689.148,194.312,-2.2374,39.7838
7867,53.125,99.0,95.4323,840.21,828.909,70.0073,689.27,190.38099999999997,-2.3346299999999998,39.8363
7868,53.125,100.0,95.8798,840.393,828.909,69.8242,689.148,186.255,-2.48667,39.9222
7869,53.3203,100.0,95.8327,840.332,828.909,69.9463,689.6360000000001,179.34599999999998,-1.89583,39.9528
7870,53.125,100.0,96.241,840.21,828.909,69.7021,689.453,162.256,-1.35313,40.0558
7871,53.125,100.0,94.9416,840.2710000000001,828.909,69.9463,689.575,183.35,-2.56065,39.9138
7872,53.3203,100.0,95.6561,840.21,828.909,69.9463,689.453,197.778,-2.0858,39.8151
7873,53.125,100.0,95.5658,840.0269999999999,828.909,70.0073,689.27,202.88099999999997,-1.98232,40.0309
7874,53.3203,100.0,95.9073,840.21,828.909,70.1294,689.148,187.524,-1.30679,39.8695
7875,53.125,100.0,95.39299999999999,840.332,828.909,69.7632,689.0260000000001,175.07299999999998,-1.7408299999999999,40.0044
7876,53.125,100.0,96.2881,840.1489999999999,828.909,70.0684,689.087,173.975,-1.45664,40.1866
7877,53.125,98.0,95.8092,840.21,828.909,69.7632,689.331,175.488,-2.50636,44.1164
7878,53.125,96.0,94.3919,840.1489999999999,828.909,70.0684,689.453,189.331,-1.9427299999999998,39.9798
7879,53.125,97.0,94.176,840.332,828.909,69.8242,689.6360000000001,195.703,-2.11616,39.9295
7880,53.3203,96.0,94.4469,840.332,828.909,69.9463,689.6360000000001,194.824,-1.74958,39.9768
7881,53.125,97.0,94.23100000000001,840.0269999999999,828.909,69.8853,689.331,177.856,-1.6167200000000002,39.8316
7882,53.125,97.0,95.5461,840.332,828.909,69.9463,689.5139999999999,181.34799999999998,-2.0209599999999996,40.1462
7883,53.125,97.0,95.2988,840.2710000000001,828.909,69.8242,689.148,178.32,-2.14762,39.8394
7884,53.3203,97.0,95.5658,840.2710000000001,828.909,69.7632,689.148,187.40200000000002,-1.9891900000000002,39.7195
7885,53.3203,97.0,95.5029,840.332,828.909,69.9463,689.575,189.722,-2.08203,39.8736
7886,53.125,97.0,94.443,840.454,828.909,69.8242,689.697,198.09599999999998,-2.54002,39.7754
7887,53.125,97.0,95.5775,840.2710000000001,828.909,70.1294,689.575,187.085,-2.8855,39.9886
7888,53.3203,97.0,95.4048,840.393,828.909,69.7021,689.575,173.34,-2.6002,39.9327
7889,53.3203,97.0,95.4441,840.0880000000001,828.909,70.0073,689.453,176.294,-2.33926,39.991
7890,53.125,97.0,95.1104,840.21,828.909,69.7021,689.575,184.058,-2.35576,39.9223
7891,53.125,97.0,96.3588,840.0269999999999,828.909,70.0073,689.27,188.428,-2.2711099999999997,40.1956
7892,53.125,97.0,96.1036,840.0269999999999,828.909,69.7632,689.209,195.532,-2.34809,40.0718
7893,53.3203,97.0,95.9544,840.332,828.909,69.8853,689.3919999999999,194.604,-2.43724,39.976
7894,53.3203,97.0,94.38799999999999,840.332,828.909,70.0684,689.5139999999999,181.61599999999999,-13.6165,44.6249
7895,53.3203,84.0,94.3645,840.2710000000001,828.909,69.7632,689.697,167.94400000000002,-2.8893299999999997,43.5845
7896,53.125,77.0,94.3448,840.393,828.909,69.8242,689.453,178.101,-1.7282,44.3487
7897,53.125,77.0,94.6746,840.393,828.909,69.7632,689.5139999999999,181.03,-2.2513799999999997,37.4141
7898,53.125,78.0,96.0329,840.2710000000001,828.909,70.0073,689.697,192.041,-2.42722,37.96
7899,53.3203,78.0,93.6853,840.1489999999999,828.909,69.8242,689.697,187.59799999999998,-2.65145,37.9058
7900,53.3203,79.0,93.9208,840.0880000000001,828.909,70.1904,689.3919999999999,190.43,-2.28831,37.6225
7901,53.125,80.0,96.6728,840.21,828.909,69.7632,689.331,180.88400000000001,-2.00661,37.7807
7902,53.3203,80.0,94.4194,840.1489999999999,828.909,70.0684,688.965,173.291,-2.51011,37.8246
7903,53.125,81.0,94.0072,840.2710000000001,828.909,69.7632,689.209,185.327,-2.4956400000000003,37.6779
7904,53.125,82.0,94.2585,840.332,828.909,70.0073,689.575,195.06799999999998,-2.06353,38.0747
7905,53.125,82.0,96.1232,840.2710000000001,828.909,69.9463,689.3919999999999,202.222,-2.0694,37.8053
7906,53.125,83.0,95.9152,839.966,828.909,69.7632,689.27,184.937,-2.36432,38.1535
7907,53.125,84.0,96.61,840.2710000000001,828.909,70.1294,689.575,180.24900000000002,-1.8339599999999998,37.9903
7908,53.3203,84.0,94.9416,840.21,828.909,69.8242,689.3919999999999,179.785,-2.34147,38.1077
7909,53.3203,85.0,96.6297,840.21,828.909,70.0684,689.453,181.104,-2.15101,37.6198
7910,53.3203,85.0,95.0947,840.21,828.909,69.8853,689.6360000000001,183.984,-2.42893,37.5403
7911,53.3203,86.0,94.7688,840.21,828.909,70.1294,689.27,203.833,-2.30674,37.7942
7912,53.125,87.0,95.0004,840.1489999999999,828.909,69.8853,689.453,196.045,-1.9938799999999999,37.6923
7913,53.125,87.0,94.9258,840.1489999999999,828.909,70.1294,689.087,183.13,-1.9696799999999999,37.8904
7914,53.125,88.0,96.2449,840.332,828.909,69.9463,689.575,184.81400000000002,-2.6798900000000003,37.5898
7915,53.125,88.0,95.6757,840.454,828.909,69.9463,689.331,177.68599999999998,-2.25117,38.1967
7916,53.125,89.0,96.0722,840.515,828.909,69.8853,689.758,178.05200000000002,-2.3647299999999998,38.0826
7917,53.125,90.0,95.4598,840.2710000000001,828.909,69.8853,689.331,186.62099999999998,-2.6327,37.8809
7918,53.125,90.0,95.4441,840.0269999999999,828.909,70.0073,689.27,193.921,-1.56112,37.6196
7919,53.3203,91.0,95.9191,840.0880000000001,828.909,69.8242,689.6360000000001,198.73,-1.50079,37.9899
7920,53.125,91.0,94.7374,840.1489999999999,828.909,70.0684,689.3919999999999,174.438,-1.96963,37.7773
7921,53.125,92.0,95.3773,840.21,828.909,69.8853,689.758,173.46200000000002,-1.8913,38.1001
7922,53.125,93.0,95.5422,840.2710000000001,828.909,70.0684,689.209,176.00099999999998,-2.7985,37.9612
7923,52.9297,93.0,91.479,840.0880000000001,828.909,69.8853,689.27,184.937,-2.1891,37.548
7924,53.125,90.0,96.7631,840.21,828.909,70.0684,689.0260000000001,188.062,-1.3239,44.3086
7925,53.125,91.0,96.1272,840.332,828.909,69.7632,689.697,198.68200000000002,-2.34285,37.958
7926,53.125,91.0,95.7935,840.2710000000001,828.909,69.8853,689.453,190.674,-1.8159,37.4808
7927,53.125,92.0,96.1703,840.454,828.909,69.9463,689.758,173.56,-2.5054,37.9598
7928,53.3203,92.0,95.66,840.332,828.909,69.9463,689.5139999999999,174.512,-2.33893,38.1299
7929,53.125,93.0,96.0408,840.0880000000001,828.909,69.9463,689.209,175.293,-2.6490299999999998,37.6128
7930,53.3203,94.0,95.7935,840.0880000000001,828.909,69.8242,689.0260000000001,188.30599999999998,-1.2105299999999999,37.9765
7931,53.3203,94.0,96.3234,840.0269999999999,828.909,70.1294,689.331,186.49900000000002,-3.7331300000000005,44.205
7932,53.3203,93.0,95.5226,840.0880000000001,828.909,69.8242,689.209,199.463,-2.1924900000000003,44.1766
7933,53.125,91.0,95.8877,840.393,828.909,70.0073,689.331,185.01,-2.61327,44.0705
7934,53.125,91.0,96.1232,840.0880000000001,828.909,69.8242,689.3919999999999,172.363,-2.1811700000000003,38.1799
7935,53.125,92.0,95.3891,840.2710000000001,828.909,70.1294,689.331,177.46599999999998,-1.99626,37.9446
7936,53.125,92.0,95.7935,840.0269999999999,828.909,69.8242,689.3919999999999,189.16,-2.1152599999999997,37.9837
7937,53.3203,93.0,95.4794,840.0880000000001,828.909,69.8242,689.575,198.145,-2.30634,37.5555
7938,53.125,93.0,95.6325,840.2710000000001,828.909,69.8242,689.697,184.937,-2.7902299999999998,37.8945
7939,53.125,94.0,95.4794,840.2710000000001,828.909,69.8242,689.88,188.574,-1.10071,37.9723
7940,53.125,95.0,95.4441,840.1489999999999,828.909,70.0073,689.5139999999999,180.88400000000001,-1.9634900000000002,37.9116
7941,53.125,96.0,94.9612,840.21,828.909,69.8242,689.148,184.57,-2.06618,37.8734
7942,53.3203,96.0,95.13,840.1489999999999,828.909,70.0684,689.148,175.87900000000002,-1.99508,37.8129
7943,53.3203,96.0,94.8081,840.2710000000001,828.909,69.7632,689.331,195.313,-2.51515,38.1163
7944,53.3203,97.0,94.9219,840.393,828.909,70.0684,689.3919999999999,198.24200000000002,-2.39383,37.9767
7945,53.5156,98.0,94.973,840.0880000000001,828.909,69.7021,689.087,189.331,-1.46196,38.1048
7946,53.3203,99.0,94.8316,840.2710000000001,828.909,70.1294,689.27,185.15599999999998,-2.53459,37.5606
7947,53.125,99.0,95.1339,840.2710000000001,828.909,69.9463,689.209,178.36900000000003,-3.0160400000000003,37.7039
7948,53.3203,100.0,94.9494,840.0880000000001,828.909,69.8853,689.27,181.86,-2.40962,38.1601
7949,53.125,100.0,94.8199,840.1489999999999,828.909,69.7632,689.3919999999999,178.247,-2.4355599999999997,37.9659
7950,53.125,101.0,94.3919,840.0880000000001,828.909,69.8853,689.697,196.28900000000002,-1.75458,37.5818
7951,53.125,102.0,94.9847,840.0880000000001,828.909,69.8853,689.3919999999999,198.99900000000002,-2.25375,37.7766
7952,53.3203,102.0,95.1614,840.332,828.909,69.7021,689.27,184.229,-2.85717,38.0438
7953,53.125,103.0,94.7296,840.0880000000001,828.909,70.1294,689.331,171.021,-3.02064,38.0412
7954,53.3203,103.0,95.2478,840.332,828.909,69.8242,689.331,184.644,-1.8041599999999998,37.828
7955,53.3203,104.0,92.7313,840.515,828.909,70.1904,689.27,191.06400000000002,-3.1296,40.3671
7956,53.125,104.0,96.6807,840.2710000000001,828.909,69.8242,689.6360000000001,193.457,-3.15662,40.6362
7957,53.125,104.0,95.9191,840.2710000000001,828.909,70.1904,689.453,197.852,-2.60641,40.5969
7958,53.3203,104.0,95.6796,840.332,828.909,69.7021,689.6360000000001,188.232,-2.41321,40.5257
7959,53.3203,104.0,95.9466,840.1489999999999,828.909,69.8242,689.3919999999999,180.127,-2.6873299999999998,40.6342
7960,53.3203,104.0,95.5501,840.21,828.909,69.8242,689.331,165.405,-2.89716,40.52
7961,53.3203,103.0,95.0476,840.0880000000001,828.909,69.8242,689.27,181.982,-2.39622,40.4406
7962,53.3203,104.0,95.5501,840.21,828.909,69.8853,688.965,190.82,-2.87375,40.4176
7963,53.125,103.0,95.8327,840.332,828.909,69.7632,689.27,192.114,-3.44953,40.6951
7964,53.125,103.0,94.7296,840.1489999999999,828.909,70.0073,689.27,194.36,-2.18669,40.6717
7965,53.3203,103.0,95.5775,840.393,828.909,69.8242,689.5139999999999,180.88400000000001,-1.9759799999999998,40.7828
7966,53.125,103.0,95.3577,840.2710000000001,828.909,70.0684,689.697,177.515,-2.76044,40.5558
7967,53.125,103.0,95.024,840.332,828.909,69.8853,689.6360000000001,174.39,-2.99641,40.8801
7968,53.125,101.0,96.0015,840.332,828.909,70.0684,689.697,188.989,-3.2941800000000003,43.9189
7969,53.3203,100.0,95.5893,840.21,828.909,69.7632,689.331,197.266,-1.82385,40.7213
7970,53.125,100.0,96.4137,840.0880000000001,828.909,70.0073,689.0260000000001,192.358,-2.43802,40.7942
7971,53.125,100.0,95.8131,840.2710000000001,828.909,69.8242,689.453,176.00099999999998,-3.26385,40.6577
7972,53.125,100.0,95.9858,840.21,828.909,69.8853,689.209,176.88,-1.81141,40.6826
7973,53.125,100.0,95.5697,840.2710000000001,828.909,69.8242,689.27,179.028,-2.06648,40.6934
7974,53.3203,100.0,96.1664,840.515,828.909,69.7632,689.5139999999999,179.297,-2.42329,40.6901
7975,53.3203,100.0,94.5254,840.2710000000001,828.909,69.9463,689.3919999999999,198.24200000000002,-1.9391599999999998,40.8553
7976,53.3203,100.0,96.9477,840.454,828.909,69.8853,689.3919999999999,192.87099999999998,-2.21348,40.4764
7977,53.3203,100.0,95.7346,840.2710000000001,828.909,70.1294,689.27,192.822,-2.2598599999999998,40.549
7978,53.3203,99.0,96.6414,840.2710000000001,828.909,69.8853,689.5139999999999,170.313,-1.2765,40.9825
7979,53.125,100.0,95.8445,839.966,828.909,70.0684,689.3919999999999,178.247,-1.39809,40.8002
7980,53.125,100.0,96.5197,840.2710000000001,828.909,69.7021,689.331,183.203,-1.97626,40.8279
7981,53.125,100.0,96.2646,840.21,828.909,70.0073,689.148,187.40200000000002,-1.7608099999999998,40.722
7982,53.3203,100.0,95.8523,840.332,828.909,69.8242,689.331,196.80200000000002,-1.7064700000000002,40.6061
7983,53.125,100.0,95.3891,840.332,828.909,70.0073,689.5139999999999,192.358,-1.7662099999999998,40.6541
7984,53.125,99.0,96.0565,840.393,828.909,69.9463,689.575,177.515,-1.33954,40.4415
7985,53.125,99.0,95.7621,840.2710000000001,828.909,69.8242,689.575,176.172,-1.9873299999999998,40.5483
7986,53.125,99.0,95.9623,840.332,828.909,69.9463,689.6360000000001,192.236,-1.80102,40.3496
