,RIGHT PROXIMAL,RIGHT MIDDLE,RIGHT DISTAL,LEFT PROXIMAL,LEFT MIDDLE,LEFT DISTAL,MINIMUM  GAP1,t2,WO,Code,Component Part Number,Component Description,t1,Date_data,Quantity,Part,Process,Shift,Date_data_data,Time,SERIAL NUMBER,RIGHT PROXIMAL_data,RIGHT MIDDLE_data,RIGHT DISTAL_data,LEFT PROXIMAL_data,LEFT MIDDLE_data,LEFT DISTAL_data
3476,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,22:35:30,329705.0,2.5749,3.8721,2.685,2.5629,3.1973,2.9571
3477,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,22:35:13,329704.0,2.6916,3.8898,2.6401,2.5825,3.4045,2.897
3478,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,22:34:58,329703.0,2.7782,4.1554,2.8145,3.0953,4.019,2.9229
3479,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,22:34:43,329702.0,2.678,3.9017,2.6318,2.2195,3.4609,3.1896
3480,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,22:34:28,329701.0,2.5895,4.164,2.763,2.2748,3.4744,2.971
3481,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,22:34:13,329700.0,2.9695,4.1109,2.6981,2.8728,3.4818,3.3854
3482,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,22:33:56,329699.0,2.5827,4.0082,2.2074,2.7718,3.696,3.3049
3483,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,22:33:38,329698.0,2.6435,3.832,2.175,2.8433,3.6473,3.2563
3484,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,22:33:19,329697.0,1.2262,1.459,0.9889,2.059,1.8915,0.9174
3485,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,22:33:05,329696.0,2.4765,3.8648,2.7073,2.3158,3.3401,3.0759
3486,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,22:32:47,329695.0,2.5827,3.934,2.2963,2.9333,3.5974,3.1777
3487,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,22:32:32,329694.0,2.8325,4.0499,2.5478,2.5723,3.6511,3.0228
3488,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,22:32:16,329693.0,2.2091,3.764,2.7216,2.3115,3.5389,2.9595
3489,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,22:31:51,329692.0,2.3241,3.8169,2.7593,2.6333,3.4663,3.4784
3490,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,22:31:36,329691.0,2.8835,4.0325,2.9598,2.7163,3.7723,3.2988
3491,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,22:31:20,329690.0,2.8356,4.1202,2.6625,2.4275,3.8356,3.2421
3492,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,22:31:04,329689.0,2.6775,3.9965,2.7206,2.7323,3.6616,3.2617
3493,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,22:30:47,329688.0,2.6368,3.866,2.9203,2.7331,3.4793,3.3134
3494,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,22:30:30,329687.0,3.0212,4.3963,2.6773,2.6397,3.7067,3.0561
3495,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,22:30:14,329686.0,2.6973,3.8399,2.6869,2.8394,3.6925,3.1797
3496,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,22:30:00,329685.0,2.9547,4.1158,2.5915,2.2206,3.0122,2.543
3497,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,22:29:43,329684.0,2.9001,4.2178,2.6997,2.6071,3.4951,3.0491
3498,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,22:29:29,329683.0,2.947,4.1737,2.5684,2.5436,2.8593,2.6991
3499,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,22:29:12,329682.0,2.5322,4.0701,2.9271,2.788,3.7725,3.3157
3500,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,22:28:56,329681.0,2.7866,3.7924,2.5525,2.736,3.2189,2.9816
3501,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,22:28:39,329680.0,2.7795,4.3302,2.6296,3.0352,4.0077,3.1522
3502,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,22:28:22,329679.0,2.6096,4.0979,2.8661,2.5696,3.6104,3.2313
3503,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,22:28:07,329678.0,2.4685,3.9583,2.9186,2.253,3.3313,3.3942
3504,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,22:27:49,329677.0,2.8233,4.1869,2.5381,2.7858,3.6492,3.1734
3505,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,22:27:34,329676.0,2.85,4.0479,2.8139,2.9094,3.7013,3.4457
3506,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,22:27:17,329675.0,2.8049,3.6961,2.3547,2.4064,3.0778,2.6495
3507,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,22:27:01,329674.0,2.9468,4.2212,2.7863,2.6281,3.7211,3.2165
3508,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,22:26:45,329673.0,2.4749,4.1606,3.0035,2.5455,3.7344,3.2838
3509,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,22:26:29,329672.0,2.3476,3.7993,2.8552,2.1812,3.1196,3.0519
3510,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,22:26:09,329671.0,2.6038,4.1555,2.8773,2.5117,3.4257,3.0363
3511,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,22:25:52,329670.0,2.6513,4.1756,2.7449,2.4207,3.4517,2.9502
3512,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,22:25:35,329669.0,2.7244,3.8723,2.9096,2.7359,3.3927,3.2323
3513,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,22:25:15,329668.0,2.8625,3.9771,2.463,2.7007,3.658,3.1182
3514,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,22:24:57,329667.0,2.9317,4.3243,2.6224,2.7163,3.7945,3.0898
3515,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,22:24:40,329666.0,2.7057,4.1154,2.5889,2.9625,3.4923,3.181
3516,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,22:24:23,329665.0,2.825,3.8733,2.6033,2.2523,2.9523,2.5482
3517,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,22:24:06,329664.0,2.7499,3.9396,2.6776,2.8669,3.5104,3.1171
3518,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,21:03:02,329663.0,2.5358,1.9659,2.4653,1.1554,0.3282,1.6543
3519,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,21:02:11,329662.0,2.013,0.9254,2.6561,1.9149,1.2423,1.799
3520,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,21:01:55,329661.0,3.1045,4.1388,3.0061,3.026,3.1934,3.4426
3521,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,21:01:38,329660.0,2.8257,4.1223,2.9708,3.0607,3.6866,3.1457
3522,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,21:01:01,329659.0,1.9097,0.7929,2.5848,2.0464,1.1041,2.0591
3523,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,21:00:45,329658.0,2.3698,3.9687,2.6889,2.4433,3.188,2.8617
3524,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,21:00:08,329657.0,0.7306,1.1594,2.6821,1.8039,1.3177,2.2278
3525,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,20:59:48,329656.0,2.5106,1.9514,2.4678,1.2656,0.195,1.39
3526,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,20:59:31,329655.0,1.9861,3.9817,3.2057,2.5104,3.0786,2.8952
3527,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,20:59:16,329654.0,2.5622,4.1208,2.8254,2.5697,3.4971,2.7473
3528,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,20:59:00,329653.0,2.8565,3.8653,2.4943,3.0419,3.4536,2.8503
3529,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,20:58:45,329652.0,3.2585,4.2642,3.0373,2.9287,3.3949,2.9578
3530,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,20:58:30,329651.0,2.6144,4.0138,2.5861,2.9571,3.744,3.046
3531,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,20:58:14,329650.0,3.1577,3.6656,2.7739,2.6483,2.9239,2.6931
3532,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,20:57:59,329649.0,2.8944,3.7444,2.8689,2.4179,2.7176,2.6584
3533,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,20:57:43,329648.0,3.1217,4.2637,2.9578,3.04,3.5654,2.8699
3534,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,20:57:28,329647.0,2.6087,3.9655,2.9778,2.9453,3.5411,2.474
3535,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,20:57:14,329646.0,2.6804,4.1697,3.3106,3.1367,2.8722,2.6806
3536,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,20:56:58,329645.0,3.1285,4.1002,3.1854,3.2208,2.8822,2.8132
3537,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,20:56:43,329644.0,3.5063,4.0187,3.2323,2.9118,3.0423,2.5924
3538,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,20:56:27,329643.0,2.8255,3.8873,2.7887,3.0681,3.1747,2.9564
3539,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,20:56:11,329642.0,3.3225,4.0549,3.0975,3.4029,3.1831,3.3052
3540,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,20:55:56,329641.0,2.5854,4.0595,2.8941,2.9719,3.6863,3.4741
3541,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,20:55:39,329640.0,2.5502,4.0691,2.8583,2.9804,3.6916,3.4695
3542,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,20:55:24,329639.0,3.1649,4.4258,3.3229,2.9845,3.6763,3.3908
3543,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,20:55:08,329638.0,3.0034,3.8262,3.1875,2.485,3.1003,2.7582
3544,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,20:54:52,329637.0,2.7554,3.861,3.1861,2.5739,3.1874,2.688
3545,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,20:54:36,329636.0,3.1145,4.3457,3.2063,3.2482,4.0087,3.3008
3546,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,20:54:21,329635.0,2.991,4.0402,3.1765,2.5213,3.4836,2.884
3547,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,20:54:05,329634.0,2.8425,4.1269,3.2026,2.5661,3.3132,2.6761
3548,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,20:53:48,329633.0,2.4905,4.0166,2.7715,2.6147,3.8379,2.5448
3549,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,20:53:32,329632.0,1.0195,4.3086,3.2505,2.0823,3.3616,2.7696
3550,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,20:53:17,329631.0,2.8722,4.2192,2.537,2.4781,3.4139,2.6393
3551,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,20:52:57,329630.0,1.0426,2.4631,1.9763,0.6284,1.1857,0.5549
3552,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,20:52:42,329629.0,3.035,4.3871,3.1497,2.8126,3.7531,2.8499
3553,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,20:52:26,329628.0,2.6754,4.2162,2.8383,2.5042,3.5383,2.5172
3554,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,20:52:08,329627.0,3.5153,4.6407,3.4324,3.3267,3.8978,3.1976
3555,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,20:51:52,329626.0,2.2177,4.3682,3.3008,2.9835,3.7476,2.5721
3556,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,20:51:36,329625.0,3.5938,3.9599,2.8018,2.7767,3.074,2.6132
3557,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,20:51:19,329624.0,2.5001,4.1409,3.1164,2.6844,3.0787,2.5856
3558,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,20:51:06,329623.0,2.5291,4.1829,3.1318,2.774,3.6374,2.8968
3559,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,20:50:51,329622.0,2.7568,4.0516,2.8063,2.1214,3.005,2.3437
3560,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,20:50:33,329621.0,2.4765,4.0266,2.7646,3.103,3.8281,2.7095
